id,EAP,HPL,MWS
id01730,0.22365451375,0.7704745749999999,0.0058709107500000005
id00630,0.788274135,0.1711994415,0.0405263785
id18175,0.031475381,0.00274770255,0.96577695
id00907,0.384959585,0.014460512299999999,0.6005799199999999
id18251,0.00045426222,0.999464175,8.1517222e-05
id25861,0.6010466,0.3219419,0.077011535
id00398,0.64822573,0.307048835,0.044725515
id27573,0.99780165,0.00025326187149999995,0.00194505515
id10022,0.0039827634,0.9611151800000001,0.03490199644999999
id15901,0.04085796225,0.0011001303499999998,0.9580419150000001
id00451,0.178185608,0.0484789675,0.77333542
id23129,0.012397636,0.9855726650000001,0.00202965585
id26498,0.156924997,0.7632965199999999,0.079778565
id14741,0.951325985,0.025880138000000004,0.022793863
id18453,0.027116815000000002,0.006583449399999999,0.9662996699999999
id08309,0.93430767,0.044385364499999996,0.0213069455
id00320,0.9929203950000001,0.005427842255,0.0016517126
id07688,0.082018705,0.0207397515,0.8972415899999999
id01556,0.000978188,0.00017551949499999999,0.998846275
id00178,0.533964565,0.12292099,0.34311444999999996
id18902,0.01995720955,0.03416787435,0.94587497
id27002,0.72287332,0.210758665,0.0663680035
id21418,0.998772775,0.0007776610682500001,0.000449551043
id23018,0.34809673,0.16868882899999998,0.48321442000000003
id07032,0.76661315,0.11809256500000001,0.11529427099999999
id16195,0.37452599,0.0049945554199999995,0.62047948
id11202,0.11586780499999999,0.7897595150000001,0.094372606
id09578,0.5365266399999999,0.114295022,0.34917833
id26984,0.8594644300000001,0.008132847,0.13240269500000001
id19856,0.000666593815,0.9992679999999999,6.5382587e-05
id12086,0.6243496500000001,0.0220423147,0.35360801
id12052,0.020262046,0.0081651315,0.971572815
id17728,0.000302309275,0.000199973815,0.999497675
id24608,0.92453052,0.019046762000000002,0.05642271
id21097,0.102539718,0.2665842335,0.63087605
id20179,0.00038801309500000004,0.0003295076,0.99928251
id15144,0.60963154,0.315971545,0.0743969075
id00206,0.9705649300000001,0.011821433,0.0176136555
id22285,0.012346781000000001,0.004029509850000001,0.9836237
id06417,0.053561549,0.89472747,0.051710985
id00215,0.000203490095,0.9997516150000001,4.4884967000000005e-05
id04201,0.031900042,0.0069550145,0.96114495
id21771,0.940325415,0.0334865265,0.026188059
id12451,0.0222940435,0.41981349349999997,0.55789248
id14250,0.0118410235,0.976254,0.011904904000000001
id03433,0.307259583,0.6517767250000001,0.040963743
id03303,0.040831717000000003,0.00393818445,0.955230125
id25901,0.426381715,0.36611464499999996,0.20750364999999998
id06945,0.905977625,0.033912917,0.06010945350000001
id05664,0.87122135,0.11019912000000001,0.018579565
id05741,0.9961936200000001,0.003239231085,0.00056715933
id10652,0.9451629749999999,0.0260225145,0.028814505
id16300,0.9282025700000001,0.040225571,0.031571845
id12319,0.189897237,0.08513130000000001,0.724971435
id07500,0.006947522715,0.99261835,0.00043413737000000006
id12478,0.29179495499999997,0.118153548,0.5900515049999999
id03076,0.0552524335,0.0015839761499999998,0.9431635500000001
id00969,0.16724995,0.6694607699999999,0.1632893
id23636,0.0312523795,0.9534011200000001,0.0153465022
id09791,0.0585980295,0.346169985,0.595232
id05680,0.037030812999999996,0.9307556000000001,0.032213599100000004
id03672,0.032169252999999995,0.70539615,0.26243452
id04286,0.00244407295,0.97514835,0.0224075635
id23883,0.000708150025,0.00074350893,0.9985484
id11914,0.37467162499999995,0.15656378649999997,0.46876461999999997
id20974,0.001302679595,0.9985558999999999,0.000141373795
id26125,0.05976609149999999,0.018651855,0.9215820750000001
id15543,0.1434605585,0.003854849,0.8526846299999999
id19471,0.9959132500000001,0.00088222405,0.0032045221
id11503,0.912164825,0.057900117,0.0299351105
id09321,0.0028342709999999998,0.8769007500000001,0.1202649596
id25560,3.1589947e-05,1.85249675e-05,0.999949865
id06726,0.186500515,0.111183485,0.70231595
id05709,0.9470677000000001,0.001062937115,0.05186939
id09788,0.16089038,0.5982839,0.24082573499999999
id05289,0.99231487,0.006960180637,0.0007249460365
id11815,0.00383382685,0.99499483,0.001171373835
id22422,0.41127195,0.08273248,0.50599554
id25954,0.956319615,0.021245674000000003,0.0224346925
id13601,0.47609833,0.10510466,0.41879706000000005
id05677,0.955764055,0.017726502499999998,0.026509464
id10498,0.000271824655,0.9997020999999999,2.61022995e-05
id02665,0.409900145,0.5190257149999999,0.07107411999999999
id10114,0.06966632635,0.8220219950000001,0.10831170779999999
id26314,0.9838762,0.007578301250000001,0.00854551575
id21240,0.31554775,0.61524212,0.0692101185
id15569,0.987826785,0.0066208138,0.0055523694
id25928,0.0280361655,0.01939146325,0.9525724
id22706,0.0027921875000000004,0.9966516000000001,0.000556198695
id20877,0.001329554425,0.975285775,0.023384626800000002
id04318,0.9481243,0.019195254000000002,0.032680381999999994
id18299,0.240630695,0.5858756399999999,0.17349364
id08126,0.00803468115,0.00066292296,0.9913023750000001
id14293,0.1574965925,0.00216453315,0.84033892
id12759,0.9530416500000001,0.0180830247,0.028875311
id11983,0.84862742,0.04936288,0.102009762
id05580,0.02474173695,0.95869742,0.016560836
id25846,0.092007692,0.877467395,0.030524919999999997
id01939,0.17708579749999998,0.0467359875,0.7761782100000001
id26327,0.106961635,0.14588032,0.74715803
id11068,0.00165791685,0.000151450034,0.9981906300000001
id08404,0.8280298150000001,0.10845334364999999,0.063516797
id27189,0.71416479,0.26650333,0.0193318595
id15119,0.0168621341,0.661684375,0.32145345880000004
id26525,0.99349265,0.0034935991500000003,0.00301373505
id03618,0.84820202,0.08930202,0.062495934
id27220,0.9971560500000001,0.0020156084675,0.0008283285
id18777,0.040194338999999996,0.004043472,0.95576215
id20213,0.8961444350000001,0.0582414065,0.045614203
id20403,0.9254753250000001,0.051782535500000004,0.0227420495
id03777,0.162470685,0.013671268850000001,0.823858055
id10595,0.01336346675,0.9819834,0.00465307465
id13816,0.62540353,0.00673886835,0.36785762499999997
id05667,0.0017618618999999999,0.00018668785000000002,0.9980514
id24629,0.836344025,0.060889604,0.10276632499999999
id20398,0.085489219,0.037251203000000004,0.877259625
id14108,0.00076841398,0.000511114545,0.998720485
id06196,0.00090883551,0.99860957,0.00048160082499999995
id02800,0.28976175000000004,0.53253438,0.17770384499999997
id18732,0.0011382014999999999,0.9982024649999999,0.0006592831
id11915,0.0047685748,0.9781734,0.017058055050000003
id09739,0.815816495,0.12328420000000001,0.060899334
id24672,0.94879397,0.042143859750000005,0.009062126799999999
id00414,0.0010873383,0.00424694835,0.9946657000000001
id16307,0.96010373,0.0333811065,0.00651519675
id14043,0.027421078,0.00871178885,0.96386715
id00517,2.682280915e-05,4.8915389999999995e-05,0.9999242349999999
id09744,0.973939,0.024612635,0.00144828113
id19257,0.95791607,0.011787261,0.030296695499999998
id15437,0.30097586,0.691495575,0.00752855375
id16352,0.0052658366000000005,0.00180570432,0.9929284300000001
id18849,0.321189,0.026591607,0.65221939
id19434,4.673244e-05,0.9999414200000001,1.18859387e-05
id17928,0.016685901,0.00503412585,0.978279945
id16896,0.023620798,0.0046872201,0.9716920199999999
id02135,0.27607912,0.366205515,0.35771533499999997
id15075,0.925374935,0.042127405,0.0324976675
id27486,0.00188213298,0.997476875,0.000640984065
id19422,0.97390405,0.0221249715,0.0039709891
id09603,0.044741989,0.9251671,0.030090972
id02133,0.0894504685,0.88772718,0.02282235225
id03441,0.21189512,0.0060749251,0.78202993
id02398,0.00072142556,0.9991795749999999,9.901806000000001e-05
id05152,0.0056682801,0.01177896115,0.982552725
id17838,0.689232795,0.0184823405,0.292284875
id25060,0.878427175,0.1137964385,0.007776395849999999
id09998,0.038158401499999994,0.0410592655,0.9207823150000001
id01828,0.13700436,0.68750348,0.17549215
id25377,0.54487553,0.10003589500000001,0.35508863
id22175,0.009093336015,0.989559505,0.001347134
id02974,0.0019624038,0.00092284577,0.997114735
id26955,0.996257665,0.00320563515,0.00053670418
id21091,0.9778960000000001,0.0167770706,0.00532694725
id12802,0.975204435,0.0126944715,0.012101110999999998
id07432,0.00022275177500000003,0.9995523,0.00022495926
id18749,0.094265615,0.19575781000000003,0.709976575
id15030,0.000108040192,0.00025470071000000005,0.999637185
id17155,0.0330081194,0.9512456650000001,0.01574618975
id08128,0.0035773782250000004,0.9775885499999999,0.018834077249999998
id25706,0.00041550805,0.996495605,0.00308895958
id15645,0.96069475,0.0284556995,0.0108495425
id04943,0.96180423,0.025912869499999998,0.0122828565
id27566,0.00142125515,0.0015819458399999999,0.99699683
id11765,0.142488257,0.43051702000000003,0.42699471
id13783,0.5176404749999999,0.43679875,0.0455607625
id00492,0.00147403097,0.0008816747399999999,0.9976442699999999
id27636,0.024043805,0.06407694750000001,0.91187927
id04273,0.9884376850000001,0.0064526507,0.0051096585
id02537,0.45223424,0.09960269,0.44816311
id24349,0.31153935,0.67954214,0.0089185503
id00023,0.0001472809875,0.99911835,0.0007343260900000001
id23025,0.0151883508,0.98285898,0.0019525894
id08722,0.87461833,0.03861662365,0.08676502
id02420,0.99060145,0.00888352574,0.000515005175
id10811,0.8867182499999999,0.0167517445,0.0965299375
id04019,0.00100524483,0.000259744475,0.998735
id18334,0.985447315,0.00932523795,0.00522738475
id16781,0.488830985,0.39893891,0.11223011499999999
id08773,0.45389917,0.529124495,0.0169763915
id19214,0.9735116149999999,0.010475703500000001,0.01601268
id09589,0.0005010645564999999,0.99319062,0.0063083326149999995
id24246,0.8859121000000001,0.10564704000000001,0.00844089035
id23577,0.64117384,0.35314247499999996,0.0056836440500000005
id09305,0.7663396499999999,0.07207434000000001,0.161586063
id16460,0.619838825,0.15678001,0.2233812025
id21115,0.888480435,0.094605575,0.016914048
id25996,0.47678783999999996,0.12540188000000002,0.39781021000000005
id02551,0.00069329837,0.000967254015,0.99833945
id19352,0.0016380876499999999,0.00106651335,0.99729545
id03806,0.131414115,0.032664284749999994,0.8359215999999999
id26544,0.970406625,0.00499225415,0.024601103
id18761,0.93501452,0.0501225885,0.014862940500000001
id24148,0.0490972315,0.944811615,0.006091139800000001
id16095,0.0342930075,0.86507155,0.100635376
id18442,0.736237485,0.0339459165,0.22981665
id22596,1.581374875e-05,2.0609956000000004e-06,0.9999822
id23002,0.00717777145,0.00090533481,0.99191692
id04797,0.9742495150000001,0.01829352696,0.007456942
id06610,0.085399098,0.009301844,0.90529907
id16173,0.26187215,0.6618177000000001,0.0763101095
id18292,0.010810529499999999,0.00486902825,0.9843204000000001
id27328,0.994272165,0.0014918333999999998,0.00423596975
id01695,0.00023915310500000002,0.9996994700000001,6.1382916e-05
id05761,0.9073199000000001,0.0071157895,0.085564306
id16354,0.9557249000000001,0.012245265249999998,0.0320298055
id12207,0.025501098,0.825588475,0.148910455
id05665,0.005948903050000001,0.0007586173,0.99329245
id01911,0.9766867,0.0111398015,0.012173475
id19153,0.015907238,0.003063373975,0.9810294150000001
id10295,0.40850202999999996,0.23694299250000003,0.35455494
id23038,0.237221275,0.7297465,0.0330322575
id23783,0.191936525,0.790088325,0.017975077500000002
id27879,0.5879538,0.404861565,0.00718470515
id19190,0.025872409500000002,0.97289708,0.0012305141499999999
id05065,0.94282869,0.0227696535,0.0344016155
id21296,0.007279003500000001,0.98896005,0.00376100885
id13262,0.0834996,0.023835849,0.8926645849999999
id10333,0.9679428,0.006751944649999999,0.025305273000000003
id16677,0.40432461999999997,0.49101720000000004,0.104658195
id01392,0.3889654375,0.11059493849999999,0.5004396750000001
id27874,0.8569648599999999,0.08826597,0.054769176
id02294,0.00706361465,0.9674734999999999,0.02546288725
id18298,0.00462463415,0.0013670171,0.99400835
id06997,0.9554607500000001,0.0230501595,0.021489081
id05243,0.256108895,0.33167214,0.412219
id00860,0.0147019787,0.5011267665,0.4841712035
id26681,0.9403028,0.056832456,0.0028647333
id06020,0.000216484035,2.0222422999999998e-05,0.9997632500000001
id27683,0.852479365,0.067958412,0.079562244
id17655,0.07395949874999999,0.92129314,0.00474735652
id08817,0.0160635555,0.00866055245,0.9752759
id11512,0.00152181855,0.33561957503,0.66285865
id00478,0.603844835,0.0271100895,0.36904507
id02116,0.97637953,0.0047207800999999995,0.018899667499999998
id06746,0.93554507,0.047341731799999995,0.017113218
id03863,0.19348121499999998,0.69805617,0.108462668
id01802,0.1444044535,0.17852732,0.6770682299999999
id11682,0.9549470999999999,0.014676872699999998,0.030376034000000003
id04033,0.004452620500000001,0.97091317,0.024634206564999997
id09286,0.26443018,0.38775304,0.34781680000000004
id12904,0.8152871500000001,0.17178792250000002,0.0129249492
id07420,0.000132933977,2.3178098999999998e-05,0.99984388
id22398,3.3547001e-05,0.9999377199999999,2.8748423e-05
id00424,0.005234101200000001,0.00038420006499999997,0.99438168
id20960,0.9611434999999999,0.0260939405,0.0127625485
id10267,0.8383318999999998,0.032643093,0.12902502
id19330,0.6814787,0.0342536725,0.28426758
id00994,0.00044503799,0.999046785,0.0005081645450000001
id10785,0.6789490300000001,0.254942475,0.06610844600000002
id00955,0.0461961325,0.91642778,0.037376076
id09757,0.0009388615800000001,0.99831835,0.0007427506850000001
id10030,0.17030927,0.0511323065,0.7785583650000001
id22952,0.0357374995,0.040890262000000004,0.9233723
id21955,0.00010947153449999999,0.00029037804999999995,0.9996001400000001
id07674,0.758556615,0.10656954850000001,0.13487390500000002
id13760,0.00725097775,0.9922311699999999,0.0005178240550000001
id18166,0.9696748,0.0036690091500000003,0.026656123150000002
id23498,0.88168803,0.10253578699999999,0.015776278
id05296,0.9931646,0.0030730061999999997,0.0037623596
id26709,0.33561576,0.1606054275,0.503778785
id02853,0.974580875,0.021319539,0.0040995468
id06800,0.54197125,0.171647155,0.28638157000000003
id14758,0.63838098,0.35137564500000007,0.010243476500000001
id12356,0.98477068,0.013089970115,0.0021393538699999996
id21492,0.79639107,0.13834138,0.065267565
id27540,0.073308159,0.00734300915,0.91934885
id07376,0.0167365395,0.8803941000000001,0.10286936199999999
id15201,0.9801519000000001,0.01126150865,0.00858663485
id23388,0.00255282905,0.99624085,0.00120632345
id13923,0.00229207647,0.996447985,0.00125995072
id00794,0.000197851945,0.999611625,0.0001905032
id23910,0.027633398499999996,0.01715995825,0.955206625
id02556,0.0313684085,0.028451797,0.9401797700000001
id22151,0.000499740355,0.9993578750000001,0.00014245638499999999
id11698,0.206347155,0.62905419,0.16459866499999998
id11627,0.552770325,0.10700554,0.3402241
id06340,0.9983101999999999,0.0005779401900000001,0.00111177025
id05123,0.93279498,0.008662939,0.0585420745
id26620,0.00063531403,0.00010068513799999999,0.999264
id04002,0.01252855,0.00674147045,0.98073002
id26554,0.01894641615,0.012220010700000002,0.968833575
id18012,0.12036308300000001,0.13475129549999998,0.74488555
id12964,0.0202013088,0.0048785923,0.9749201000000001
id18965,0.001738631875,0.10749283450000001,0.890768515
id19082,0.08384306999999999,0.020803831249999998,0.8953530999999999
id26742,0.001207842835,0.00038519106999999994,0.99840698
id15442,0.023802191,0.9721697,0.0040280444
id16647,0.8508313999999999,0.0162096375,0.13295899
id11544,0.14172569100000001,0.024277279000000002,0.8339970800000001
id20581,0.5138799700000001,0.122677409,0.36344254499999995
id13192,0.27045093500000006,0.70337271,0.026176348000000002
id15814,0.268606255,0.53504673,0.19634703
id26279,0.0162406465,0.9820668349999999,0.001692496425
id00240,0.919267435,0.028009242,0.052723355
id22836,0.924793305,0.0707561915,0.0044505399
id15085,0.013760234000000001,0.866296765,0.119943
id17495,0.62363371,0.026690717500000002,0.349675555
id26762,0.74981177,0.026124149500000002,0.224064028
id13685,0.9950795499999999,0.000213520835,0.004706954
id16560,0.0049645672000000005,0.9944307699999999,0.000604681935
id17184,7.234137949999999e-05,0.99984325,8.44152325e-05
id21635,0.998268395,0.0013848077950000001,0.00034675321
id26751,0.129352559,0.807266595,0.0633808295
id12351,0.7971175500000001,0.082776755,0.120105725
id14872,0.7367097,0.16347793500000002,0.09981231700000001
id18372,0.71340563,0.27598037000000003,0.010613926
id26851,0.58565652,0.077595948,0.33674753500000004
id22659,0.05938707,0.93977302,0.0008399660500000001
id04102,0.000266556707,3.16579005e-05,0.999701765
id02353,0.0058233437100000006,0.98596762,0.008209070405
id26721,0.99132215,0.0062281254,0.0024496444999999997
id11171,0.6382726999999999,0.09428941599999999,0.26743785000000003
id13562,0.48036606,0.30928865,0.21034531
id26425,0.906099,0.0329660855,0.060934924
id26394,0.090508622,0.101457185,0.8080342
id22187,0.50281504,0.377908065,0.119276825
id00422,0.9923006000000001,0.0064437842749999995,0.00125562938
id22667,0.002558613565,0.997229715,0.000211640426
id00911,0.830059385,0.028648406,0.14129222
id17291,0.15613791999999999,0.0077376143,0.8361245
id01915,0.0904636185,0.0419142115,0.8676221749999999
id01434,0.10739022000000001,0.016933204599999998,0.8756766
