id,EAP,HPL,MWS
id21003,0.051533908,0.011742873,0.9367233
id23855,0.008485077,0.97538054,0.016134303
id20724,0.72732335,0.04212996,0.2305467
id13303,0.79174674,0.036836807,0.17141654
id16521,0.00215167,0.006109103,0.99173915
id20775,0.9822057,0.015368956,0.0024253668
id13029,0.92445904,0.05415289,0.021388078
id14660,0.7945937,0.1749733,0.030433046
id11028,0.00075272215,1.7504284e-05,0.9992298
id14180,0.99179685,0.0068843453,0.0013187622
id25860,0.98809916,0.011441296,0.00045947958
id11910,0.242891,0.019891808,0.7372172
id08065,0.15107732,0.038349766,0.8105729
id22674,0.0009468491,0.00021967849,0.9988335
id25018,0.115972884,0.0029412147,0.8810859
id10892,0.061882608,0.9265696,0.011547813
id10217,0.31073865,0.67088753,0.018373791
id12996,0.49818978,0.059968993,0.4418412
id18262,0.882153,0.10376084,0.014086173
id08606,0.002546143,0.996345,0.0011088186
id17233,0.5288683,0.026396394,0.44473523
id00101,0.82435536,0.070596874,0.10504773
id12225,0.8450904,0.068871744,0.08603783
id01364,0.0632515,0.9282045,0.008544002
id24973,0.34366655,0.0038767075,0.65245676
id25363,0.99717796,0.001039274,0.0017827796
id10061,0.28598136,0.06464429,0.64937437
id17673,0.35195106,0.6068418,0.041207097
id13249,0.20213819,0.05352767,0.74433416
id10107,0.0026470346,7.200153e-05,0.99728096
id04403,0.9947857,0.0043973722,0.0008169335
id25728,0.97632444,0.0076390617,0.016036535
id16184,0.27994958,0.069529735,0.65052074
id03438,0.0014316222,3.528578e-05,0.9985331
id22923,0.016032128,0.9814222,0.0025457279
id08610,0.99391127,0.0010857588,0.0050029685
id25355,0.06476826,0.022630973,0.91260076
id16916,0.8232774,0.11218734,0.06453527
id12793,0.0016385537,0.99816304,0.00019844972
id11859,0.55761784,0.011757864,0.43062428
id02434,0.9985727,0.0010306417,0.0003966135
id27703,0.0024675576,0.00026272898,0.9972697
id25212,0.11129497,0.87419325,0.014511831
id11308,0.13452931,0.20709084,0.6583798
id26094,0.9385061,0.055457555,0.0060363337
id22080,0.8939223,0.085629635,0.020448107
id03545,0.9808053,0.013984387,0.0052104034
id23725,0.00058916013,0.0002890528,0.99912184
id12009,0.9429526,0.033283472,0.02376402
id24241,0.4302789,0.09601397,0.4737071
id03596,0.015237577,0.9823874,0.002375032
id10749,0.074458264,0.8577964,0.06774535
id22794,0.0005101019,0.0004504571,0.99903935
id15482,0.10257407,0.3985697,0.4988562
id04833,0.63363826,0.35252872,0.01383303
id00397,0.00089444016,4.511857e-05,0.99906045
id14691,0.088475384,0.010383794,0.9011408
id05193,0.033007897,0.0024045426,0.96458757
id19541,0.98053634,0.015125889,0.004337711
id22166,0.00012809351,3.1699925e-05,0.99984014
id20744,0.004304661,9.712597e-05,0.99559826
id10392,0.00061739405,7.370789e-05,0.99930894
id00770,0.93247026,0.05747314,0.010056604
id06018,0.4850096,0.3604556,0.15453476
id15678,0.382282,0.019012049,0.59870595
id08305,0.94015646,0.03293176,0.026911804
id08903,0.101467654,0.0056158765,0.89291644
id14752,0.951032,0.041460045,0.007507893
id12468,0.005005851,0.994603,0.0003911383
id05085,0.832247,0.093541175,0.07421186
id21993,0.49871483,0.008693644,0.49259147
id15503,0.9769637,0.015109966,0.007926389
id03021,5.4773434e-05,0.9998381,0.00010697692
id16123,0.99911267,0.00064666284,0.00024069303
id19383,0.99732155,0.0015768139,0.0011016536
id04186,0.9966949,0.0011886749,0.0021165034
id17954,0.00036673938,5.662033e-05,0.9995766
id12030,0.38820556,0.007599908,0.6041945
id13020,0.4302648,0.5525947,0.017140524
id25327,0.004948695,0.9942451,0.0008061964
id16344,0.03332609,0.08545892,0.881215
id12303,0.05509244,0.9392445,0.005663048
id15017,0.9899154,0.005119803,0.004964839
id22308,0.16245574,0.019282572,0.81826174
id06536,0.0011796005,0.0011237363,0.9976967
id19797,0.13794479,0.72414446,0.13791077
id06332,0.9747218,0.011167302,0.014110877
id22941,0.103226796,0.1080242,0.78874904
id13547,0.002417338,0.004547392,0.9930353
id06928,0.009806309,0.00035343756,0.98984027
id12521,0.06223813,0.93281287,0.0049489182
id25716,0.7099919,0.009402899,0.28060526
id27116,3.178178e-05,1.914133e-06,0.99996626
id19941,0.004428253,0.99436647,0.0012053282
id05711,0.00015133696,5.0140396e-05,0.9997986
id02097,0.0004078502,0.00044663544,0.9991455
id03563,0.021739628,0.9724993,0.005761029
id02295,0.40774918,0.49764022,0.09461054
id08179,0.98144436,0.012573471,0.005982158
id05332,0.0065913824,0.99198145,0.0014271615
id15697,0.66628045,0.32144138,0.012278227
id17026,0.2997115,0.0729438,0.62734467
id04243,0.08366135,0.91437024,0.0019685004
id13175,0.99906546,0.0004003217,0.00053422566
id05387,0.9713021,0.011307349,0.017390562
id19989,0.957137,0.015716802,0.027146189
id25173,0.0042304615,0.0016664558,0.99410313
id08925,0.0067802346,0.99274266,0.00047709708
id03034,0.005820612,0.9841763,0.01000308
id13272,0.0008050496,0.9988562,0.00033882025
id07956,0.9942821,0.001955292,0.0037625597
id02648,0.012885209,0.0047568097,0.982358
id01778,0.027121512,0.00067171175,0.9722067
id12846,0.0004604036,7.0903356e-05,0.99946874
id19001,0.045463618,0.0019910503,0.9525454
id05763,0.34488657,0.0037872973,0.6513262
id15590,0.0007395029,3.6113106e-05,0.9992244
id04912,0.4309878,0.3765937,0.19241849
id21201,0.96759963,0.014647923,0.01775245
id13215,0.9948127,0.0013221526,0.0038650974
id15612,0.0010278581,0.9985281,0.00044403767
id18501,0.012758961,0.0044047832,0.9828363
id07223,0.77175903,0.118994676,0.109246336
id06707,0.30371818,0.3027741,0.3935077
id05238,8.915436e-05,0.9998814,2.9428684e-05
id00935,0.0020398467,0.0012730617,0.9966871
id00110,0.16501817,0.12577519,0.70920664
id17476,0.98503244,0.01112939,0.0038381917
id15170,0.9757426,0.018833479,0.0054240185
id13397,0.05930227,0.009933784,0.93076396
id24283,0.46819064,0.51545644,0.016352942
id15234,0.97927845,0.01900415,0.001717301
id16884,0.1724802,0.6360409,0.19147895
id07831,0.14243762,0.7946739,0.062888436
id16038,0.94184285,0.04252793,0.015629256
id03629,0.9538927,0.027713317,0.018394014
id21019,0.7913882,0.15449105,0.0541208
id21835,0.89584506,0.029254442,0.074900515
id04480,0.0051670577,0.9946021,0.00023079802
id20838,0.22509824,0.76350236,0.01139949
id24195,0.27686706,0.27446848,0.44866443
id05448,0.7948784,0.18487544,0.020246094
id15957,0.022918662,0.9707427,0.006338648
id19956,0.0015972275,5.074565e-05,0.99835205
id15104,0.004926854,0.018008173,0.97706497
id17559,0.8591853,0.06602102,0.07479364
id16839,0.15684263,0.31299245,0.5301649
id14493,0.8580924,0.0062214923,0.135686
id08833,0.41005516,0.008749264,0.58119565
id15723,0.13896197,0.03995222,0.8210859
id02716,0.9939511,0.0028706957,0.0031781704
id06689,0.005678695,0.9935721,0.00074917794
id18837,0.031278104,0.006396802,0.9623251
id04466,0.7817643,0.20078191,0.017453728
id00686,0.97019494,0.011740903,0.018064128
id09010,0.1265161,0.86332655,0.01015731
id23353,0.9904212,0.0023081023,0.0072707427
id00066,0.58460456,0.4063574,0.009038024
id15724,0.3742688,0.61150837,0.014222849
id23486,0.02744426,0.00063405535,0.9719216
id22258,0.0064897602,0.0031185374,0.99039173
id02292,0.8381394,0.0829457,0.07891488
id16356,0.040556423,0.0034070944,0.95603645
id00235,0.21425883,0.030794863,0.75494635
id25522,0.021657016,0.002845798,0.97549725
id04204,0.011963128,0.9863296,0.0017072682
id22016,0.74564284,0.07212653,0.18223058
id06480,0.00527706,0.9883577,0.0063651977
id08718,0.02669062,0.00048563944,0.9728238
id05251,0.0009075251,0.99897623,0.000116217714
id03359,0.7440544,0.20339593,0.052549683
id16117,0.0068218377,0.0004063146,0.9927718
id17000,0.0028948018,0.99639076,0.00071450765
id01730,0.44249827,0.5474572,0.010044548
id00630,0.91262877,0.059858263,0.027512927
id18175,0.060235426,0.0041426374,0.935622
id00907,0.5370111,0.0035543516,0.45943457
id18251,0.0007431538,0.9991592,9.765899e-05
id25861,0.4249471,0.5091391,0.0659138
id00398,0.57743216,0.40432635,0.01824154
id27573,0.9966792,0.00046084786,0.0028599512
id10022,0.0045371535,0.9270184,0.068444446
id15901,0.074327946,0.0012146021,0.92445743
id00451,0.32661402,0.06919059,0.6041954
id23129,0.016565239,0.9814533,0.001981491
id26498,0.119995214,0.8149345,0.0650704
id14741,0.97804457,0.008587492,0.013367914
id18453,0.014589653,0.0015576668,0.9838526
id08309,0.95472294,0.032995854,0.012281152
id00320,0.98666316,0.010805684,0.002531166
id07688,0.09921984,0.018328685,0.88245153
id01556,0.001498721,0.00026819165,0.9982331
id00178,0.5563104,0.09296805,0.35072154
id18902,0.0031663561,0.0026594847,0.9941742
id27002,0.72368884,0.20595221,0.07035899
id21418,0.99759895,0.0015488564,0.0008521697
id23018,0.33410853,0.048268188,0.6176232
id07032,0.6699327,0.12868778,0.20137945
id16195,0.05097281,0.00051225984,0.94851494
id11202,0.02766015,0.91656077,0.055779032
id09578,0.6450742,0.109435484,0.24549031
id26984,0.80266786,0.006414909,0.19091721
id19856,0.00080920267,0.999131,5.9768634e-05
id12086,0.6273179,0.03822307,0.334459
id12052,0.012603343,0.004333823,0.98306286
id17728,0.000440674,0.00021799076,0.9993413
id24608,0.9007518,0.018602615,0.0806456
id21097,0.056369986,0.008215817,0.93541414
id20179,0.00028592374,8.042284e-05,0.99963367
id15144,0.83637226,0.10752139,0.056106385
id00206,0.97579646,0.011685929,0.012517614
id22285,0.015862461,0.005406904,0.9787306
id06417,0.091835305,0.82166654,0.08649815
id00215,0.0003079371,0.9996321,5.9939066e-05
id04201,0.027689194,0.002397911,0.9699129
id21771,0.94237983,0.035592668,0.022027435
id12451,0.018063521,0.053330287,0.9286062
id14250,0.014392241,0.9749991,0.010608535
id03433,0.59536314,0.33299595,0.07164095
id03303,0.04907414,0.006213898,0.944712
id25901,0.6755209,0.11459209,0.20988706
id06945,0.8919519,0.025348159,0.08269988
id05664,0.8601962,0.11958857,0.020215314
id05741,0.99264574,0.0063920333,0.0009621671
id10652,0.92719495,0.03787821,0.034926854
id16300,0.94232994,0.025840452,0.03182965
id12319,0.27686778,0.14246927,0.58066297
id07500,0.01301677,0.9862769,0.00070627936
id12478,0.25458997,0.13988344,0.60552657
id03076,0.057144277,0.0010905877,0.9417651
id00969,0.0674667,0.6843233,0.24821001
id23636,0.021312373,0.9721514,0.0065362174
id09791,0.09513955,0.13085857,0.7740019
id05680,0.07294292,0.8654396,0.061617415
id03672,0.01807588,0.5196617,0.46226233
id04286,0.0028949163,0.95431125,0.04279385
id23883,0.00073216745,0.00027368066,0.9989942
id11914,0.4665578,0.044546973,0.48889527
id20974,0.002516494,0.9972633,0.00022011939
id26125,0.073230736,0.022752699,0.90401655
id15543,0.26155975,0.003165987,0.73527426
id19471,0.9953994,0.0013727703,0.0032278432
id11503,0.92591465,0.037643224,0.036442213
id09321,0.005025663,0.7555185,0.23945579
id25560,4.727717e-05,1.4607815e-05,0.99993813
id06726,0.1142317,0.18490012,0.7008681
id05709,0.9920386,0.00086033973,0.00710106
id09788,0.11717095,0.6102205,0.27260855
id05289,0.98475504,0.013849346,0.0013956716
id11815,0.0066556274,0.9912531,0.0020912865
id22422,0.3414871,0.03289222,0.62562066
id25954,0.97855043,0.009826211,0.011623322
id13601,0.48359138,0.07878176,0.4376269
id05677,0.92290646,0.032505363,0.04458816
id10498,0.0004676985,0.9994954,3.6988557e-05
id02665,0.46536905,0.5008964,0.03373453
id10114,0.13561508,0.65088195,0.21350297
id26314,0.9873647,0.008325778,0.0043095355
id21240,0.39291167,0.5456894,0.061398927
id15569,0.9857826,0.006795124,0.0074222037
id25928,0.028758327,0.0045683105,0.9666734
id22706,0.0029882796,0.9967704,0.00024127882
id20877,0.0024319948,0.9513358,0.04623212
id04318,0.9585003,0.010617628,0.030882044
id18299,0.3764525,0.46119118,0.16235632
id08126,0.0008701853,0.00017489652,0.9989549
id14293,0.24082115,0.002751904,0.756427
id12759,0.9304969,0.02923513,0.040268034
id11983,0.8350035,0.0354232,0.12957336
id05580,0.047579445,0.9213117,0.031108929
id25846,0.056348644,0.93413055,0.009520764
id01939,0.3116495,0.08174473,0.60660577
id26327,0.14504685,0.25968096,0.5952722
id11068,0.0008803381,2.1629068e-05,0.99909806
id08404,0.97173846,0.0027850373,0.025476474
id27189,0.56212693,0.41329655,0.02457645
id15119,0.032912496,0.32628775,0.64079976
id26525,0.9916577,0.0049560494,0.0033862058
id03618,0.91860914,0.0439445,0.037446328
id27220,0.9952975,0.0039949804,0.0007075544
id18777,0.06490061,0.0023409175,0.9327584
id20213,0.9074696,0.055318147,0.037212323
id20403,0.87133175,0.09567934,0.03298883
id03777,0.18062112,0.022702744,0.79667616
id10595,0.019362904,0.9749274,0.005709677
id13816,0.4608313,0.0075291,0.5316396
id05667,0.0017303461,0.00012772127,0.9981419
id24629,0.8365259,0.06252965,0.1009444
id20398,0.050338898,0.013851606,0.93580955
id14108,0.0006952836,0.00015328452,0.99915147
id06196,0.0014671735,0.99769944,0.0008333856
id02800,0.3174458,0.50108886,0.1814653
id18732,0.0010404704,0.99865973,0.0002997086
id11915,0.007708651,0.9598367,0.032454647
id09739,0.73770285,0.16530533,0.096991844
id24672,0.98529804,0.0091514755,0.0055504446
id00414,0.0009558444,0.002036878,0.9970073
id16307,0.95328146,0.03692361,0.009794981
id14043,0.03877016,0.009702738,0.9515271
id00517,5.0076385e-05,6.398427e-05,0.9998859
id09744,0.9561391,0.041365273,0.0024955652
id19257,0.97881454,0.009042071,0.012143441
id15437,0.2078085,0.7818078,0.010383695
id16352,0.0040996727,0.00075846264,0.99514186
id18849,0.14811668,0.03186725,0.8200161
id19434,8.964013e-05,0.99988794,2.2424207e-05
id17928,0.010595915,0.0012543877,0.98814964
id16896,0.033033915,0.0019451412,0.965021
id02135,0.25656146,0.544763,0.19867557
id15075,0.94579417,0.03938807,0.01481769
id27486,0.0031289489,0.9958508,0.0010202375
id19422,0.9580384,0.03610004,0.0058615617
id09603,0.066722624,0.9011463,0.032131054
id02133,0.033811107,0.9626195,0.0035693615
id03441,0.32182008,0.0020478952,0.67613196
id02398,0.0010249856,0.9988342,0.00014082514
id05152,0.0024289272,0.0043301303,0.99324095
id17838,0.67297655,0.010276581,0.31674683
id25060,0.9356389,0.054628067,0.009733017
id09998,0.059379946,0.07384326,0.8667768
id01828,0.13701357,0.69638586,0.16660058
id25377,0.6392636,0.13243613,0.22830038
id22175,0.017966626,0.97946805,0.0025653853
id02974,0.0033940405,0.00059609854,0.9960098
id26955,0.99313617,0.005951204,0.0009126379
id21091,0.96372586,0.030326268,0.0059479065
id12802,0.96592927,0.018289538,0.015781209
id07432,0.00028003115,0.9993364,0.00038353362
id18749,0.07219945,0.2930852,0.6347153
id15030,0.00017173176,0.00027838262,0.9995498
id17155,0.06263044,0.90889686,0.028472658
id08128,0.006582533,0.9583112,0.03510625
id25706,0.0006994866,0.99400276,0.0052978145
id15645,0.9423241,0.045984864,0.011690981
id04943,0.95329976,0.029294891,0.017405331
id27566,0.0007165775,0.00019100198,0.99909246
id11765,0.110623114,0.14916274,0.74021417
id13783,0.5211658,0.44925165,0.029582605
id00492,0.0021068691,0.00041852728,0.9974746
id27636,0.016048195,0.014631855,0.96931994
id04273,0.98591787,0.006566645,0.007515493
id02537,0.37453562,0.09624535,0.5292191
id24349,0.10107475,0.89692265,0.0020026756
id00023,0.0002569537,0.9983632,0.0013798693
id23025,0.023593253,0.97380346,0.002603205
id08722,0.983907,0.0068993773,0.00919364
id02420,0.9818287,0.017469486,0.00070176425
id10811,0.9049779,0.011258889,0.083763175
id04019,0.00065190886,9.431412e-05,0.9992538
id18334,0.9872846,0.0062776124,0.0064377375
id16781,0.51271755,0.37553126,0.11175115
id08773,0.32275674,0.66368055,0.013562796
id19214,0.9696451,0.0159017,0.014453222
id09589,0.00094309857,0.98662937,0.012427544
id24246,0.8173712,0.1790625,0.0035663377
id23577,0.45508993,0.53693604,0.007974029
id09305,0.7207538,0.07678258,0.20246372
id16460,0.73584205,0.15199572,0.112162285
id21115,0.87873507,0.10620782,0.015057166
id25996,0.39431942,0.07100765,0.53467286
id02551,0.00076895894,0.00071751693,0.9985135
id19352,0.0021383641,0.0005217677,0.9973399
id03806,0.01907575,0.0016701495,0.9792541
id26544,0.97771955,0.0041924673,0.018088002
id18761,0.9017759,0.08701457,0.011209561
id24148,0.07292545,0.9190178,0.008056725
id16095,0.05999023,0.7537847,0.18622506
id18442,0.56806517,0.03006309,0.4018718
id22596,3.020916e-05,2.8674062e-06,0.999967
id23002,0.013709002,0.0015247535,0.98476624
id04797,0.9503556,0.03628339,0.01336096
id06610,0.096629046,0.007822011,0.89554894
id16173,0.28068733,0.61352706,0.105785616
id18292,0.008974795,0.0054461295,0.985579
id27328,0.99445313,0.0014758428,0.004071011
id01695,0.0004181383,0.99948764,9.422093e-05
id05761,0.87328684,0.010216741,0.116496384
id16354,0.9396805,0.0143131465,0.046006247
id12207,0.03552059,0.69930005,0.26517937
id05665,0.0074140616,0.00056934205,0.99201655
id01911,0.9681378,0.015747597,0.016114607
id19153,0.002784244,0.00020849425,0.9970073
id10295,0.60284,0.058159485,0.3390005
id23038,0.19647358,0.7747584,0.028768037
id23783,0.14778996,0.84351385,0.008696153
id27879,0.4898511,0.5020416,0.008107398
id19190,0.008273252,0.9912067,0.0005200103
id05065,0.96483094,0.019662343,0.015506687
id21296,0.006357298,0.9911265,0.0025162527
id13262,0.04086425,0.019747682,0.9393881
id10333,0.9761835,0.011169377,0.012647186
id16677,0.63381004,0.2963101,0.06987983
id01392,0.65503556,0.042856447,0.30210805
id27874,0.91396517,0.04542584,0.040608972
id02294,0.012354396,0.9385115,0.04913419
id18298,0.006143341,0.0016503582,0.9922063
id06997,0.9730674,0.013540259,0.013392302
id05243,0.26714447,0.5270804,0.20577517
id00860,0.023076529,0.030246973,0.94667643
id26681,0.9714064,0.026163742,0.0024298038
id06020,0.00030124694,1.5360056e-05,0.9996834
id27683,0.86631733,0.029850304,0.10383244
id17655,0.14683902,0.84413123,0.009029821
id08817,0.009792034,0.0027107734,0.9874972
id11512,0.0003972798,0.00085705006,0.9987457
id00478,0.7164962,0.013491059,0.27001274
id02116,0.98308176,0.007686301,0.009231987
id06746,0.8885366,0.08833392,0.02312953
id03863,0.24285291,0.6373296,0.11981759
id01802,0.031941377,0.03445892,0.9335997
id11682,0.9782793,0.0077157374,0.014005054
id04033,0.008459641,0.94257814,0.048962228
id09286,0.2475456,0.26528588,0.4871685
id12904,0.6434428,0.33711505,0.01944219
id07420,0.00024752435,2.9762848e-05,0.99972266
id22398,4.8712252e-05,0.9999025,4.879264e-05
id00424,0.0042879344,0.00027877893,0.9954333
id20960,0.9550202,0.036515214,0.00846456
id10267,0.8131216,0.040379893,0.14649858
id19330,0.781264,0.016026018,0.20270996
id00994,0.00075972604,0.9983845,0.0008558382
id10785,0.81409496,0.16006723,0.025837792
id00955,0.07096213,0.890097,0.038940825
id09757,0.0015834029,0.9972792,0.0011374138
id10030,0.2132101,0.066944756,0.7198451
id22952,0.034151323,0.02938467,0.9364641
id21955,0.00020272192,0.00043209436,0.99936515
id07674,0.71788293,0.1517102,0.13040692
id13760,0.012770769,0.9867291,0.00050010596
id18166,0.9906399,0.0037162052,0.0056438823
id23498,0.96766716,0.023511084,0.008821812
id05296,0.9908861,0.004397638,0.004716299
id26709,0.13624085,0.22022006,0.6435391
id02853,0.97283995,0.023955628,0.003204358
id06800,0.65874356,0.08608966,0.25516674
id14758,0.3591419,0.6317149,0.009143316
id12356,0.97084796,0.025284728,0.0038673072
id21492,0.8082096,0.1124881,0.07930229
id27540,0.12611577,0.007769072,0.8661152
id07376,0.022795798,0.7892539,0.18795028
id15201,0.9789313,0.015447851,0.0056208107
id23388,0.002523316,0.996476,0.0010006288
id13923,0.003943154,0.9943387,0.001718149
id00794,0.0002437112,0.9994566,0.0002996467
id23910,0.004817694,0.0077343965,0.9874479
id02556,0.025694609,0.02526109,0.9490443
id22151,0.0008278308,0.9990037,0.00016857196
id11698,0.14652011,0.68947685,0.16400304
id11627,0.4857889,0.05055145,0.4636596
id06340,0.9982279,0.0009850144,0.0007870457
id05123,0.97751266,0.005343516,0.017143859
id26620,0.00095999026,2.2294986e-05,0.9990177
id04002,0.010482395,0.0018014959,0.98771614
id26554,0.0035373073,0.0016338094,0.9948289
id18012,0.005171796,0.001992921,0.9928352
id12964,0.034657616,0.005134186,0.9602082
id18965,0.00082457205,0.021149099,0.97802633
id19082,0.07094406,0.0019756285,0.9270803
id26742,0.0018314325,0.00025658394,0.997912
id15442,0.034198426,0.9609644,0.00483718
id16647,0.8529776,0.012312835,0.13470958
id11544,0.24458893,0.021132432,0.7342787
id20581,0.4146063,0.060459748,0.5249339
id13192,0.5037364,0.46298712,0.033276506
id15814,0.23508461,0.5759185,0.18899687
id26279,0.007110324,0.99257857,0.00031109725
id00240,0.92069757,0.014159099,0.06514332
id22836,0.86193115,0.13142657,0.006642257
id15085,0.011420868,0.834122,0.15445709
id17495,0.52375966,0.02860843,0.44763184
id26762,0.93641394,0.019429017,0.044156976
id13685,0.997131,0.00037704624,0.002491992
id16560,0.008905288,0.99007684,0.001017893
id17184,8.2081955e-05,0.9997919,0.00012603142
id21635,0.99702543,0.0026859946,0.00028853928
id26751,0.051171888,0.93837595,0.010452139
id12351,0.8485813,0.1112138,0.04020498
id14872,0.8505639,0.06769823,0.0817378
id18372,0.86987966,0.12590334,0.004216934
id26851,0.38662714,0.049485356,0.5638876
id22659,0.08092768,0.91764534,0.0014270456
id04102,0.00049833016,4.2913925e-05,0.99945873
id02353,0.011324098,0.97235954,0.01631636
id26721,0.986907,0.01087633,0.0022165598
id11171,0.374968,0.1685113,0.4565207
id13562,0.47540992,0.30702245,0.21756765
id26425,0.9202884,0.03797541,0.041736253
id26394,0.063469104,0.0629005,0.8736304
id22187,0.46301308,0.41231957,0.12466728
id00422,0.9854476,0.01263017,0.0019222378
id22667,0.0050692246,0.99451953,0.00041121247
id00911,0.86926067,0.013300105,0.11743922
id17291,0.1055884,0.0038624746,0.8905492
id01915,0.033273257,0.034972683,0.93175405
id01434,0.19451934,0.027308194,0.77817255
id01584,0.2385804,0.085222,0.6761975
id09266,0.98403937,0.0062566227,0.009703912
id17494,0.003735701,0.99534565,0.0009185885
id24919,0.70798135,0.14961547,0.14240326
id21043,0.0054741316,0.00031432565,0.9942115
id17796,0.0045674723,0.9949773,0.0004551944
id02166,0.5243915,0.0066549624,0.46895355
id17503,0.9889332,0.004876095,0.00619074
id21203,0.6088137,0.07986185,0.3113244
id25626,0.99494475,0.00469716,0.00035804737
id09836,0.9905662,0.0076817162,0.0017520718
id24202,0.0064445427,0.04827504,0.9452804
id27260,0.034131963,0.0013521131,0.9645159
id23167,0.00023167572,1.7639395e-05,0.9997507
id10393,0.055335928,0.9299704,0.014693795
id01171,0.97234863,0.025679676,0.0019716544
id06380,0.98065007,0.007904287,0.011445733
id22686,0.013587948,0.00024354563,0.98616856
id26250,0.21073453,0.009441398,0.7798241
id09315,0.06458448,0.843941,0.09147456
id00886,0.08462982,0.81642026,0.098949924
id03101,0.94063,0.04209846,0.017271588
id12367,0.24213934,0.006552687,0.75130796
id10770,0.88778055,0.04825314,0.06396639
id14949,0.00071043073,0.9992311,5.8530382e-05
id14141,0.13534,0.8605116,0.0041483976
id25417,0.5196527,0.4604523,0.019895067
id26873,0.9736081,0.0043931394,0.021998784
id10818,0.014606425,0.0028277284,0.9825659
id15146,0.9589089,0.010846242,0.030244805
id23328,0.9825089,0.011025399,0.006465761
id16765,0.38278827,0.54909384,0.06811786
id24383,0.88906014,0.004383774,0.10655599
id21304,0.9465584,0.04591339,0.007528169
id12551,0.059488967,0.9370463,0.003464769
id23274,0.0040491037,0.0012057178,0.99474525
id08117,0.63667655,0.07172854,0.29159483
id23961,0.9919493,0.0022490444,0.0058016675
id13865,0.04701137,0.94982475,0.0031639452
id22807,0.21502712,0.043456905,0.74151593
id08951,0.17983063,0.010106348,0.81006306
id18684,0.99670655,0.0014655701,0.0018278722
id25179,0.34184188,0.55365145,0.10450664
id27033,0.9946137,0.0014503596,0.0039359233
id13977,0.031538263,0.892542,0.07591977
id19337,0.00044490976,0.99515367,0.0044014915
id25764,0.011586335,0.987089,0.0013247457
id16106,0.03489589,0.030990403,0.9341137
id05468,0.031187067,0.00046149592,0.9683515
id05241,0.9964986,0.00048934855,0.0030120863
id10215,0.95775276,0.023103429,0.019143695
id23457,0.0006468222,0.0031757802,0.99617743
id02200,0.7184514,0.017570714,0.26397792
id13714,0.049692184,0.8982034,0.052104406
id20332,9.951521e-05,4.2227704e-05,0.99985826
id18573,0.007559228,0.010258543,0.9821822
id08569,0.9812847,0.004647344,0.014068027
id22767,0.09084977,0.890385,0.018765302
id25390,0.07318856,0.89826906,0.028542424
id09288,0.96269983,0.0104090385,0.026891213
id12381,0.99129456,0.0043412847,0.0043642255
id02895,0.024850506,0.010541676,0.96460783
id25270,0.0007325843,0.00014159652,0.9991258
id14248,0.16712025,0.04870468,0.7841751
id12831,0.98132056,0.0028654232,0.015813999
id18305,0.953849,0.006278103,0.039872844
id07805,0.88195395,0.10972839,0.008317618
id14027,0.15340865,0.02077846,0.8258129
id02760,0.81048477,0.12508789,0.06442732
id24362,0.99703276,0.0018364673,0.0011307825
id17065,0.048277758,0.94862497,0.0030973332
id26583,0.0076086493,0.16878209,0.8236093
id19664,0.9703959,0.024578765,0.0050252527
id25145,0.97642267,0.008208419,0.015368903
id17858,0.023127811,0.9643962,0.012475988
id05148,0.020135252,0.0049246345,0.9749401
