id,EAP,HPL,MWS
id06018,0.7691473,0.13119535,0.09965734
id15678,0.19546199,0.024625832,0.77991223
id08305,0.9903977,0.0042843153,0.005317959
id08903,0.074754335,0.010087731,0.915158
id14752,0.93080974,0.052466087,0.01672422
id12468,0.0022463806,0.99741447,0.00033908463
id05085,0.48673573,0.26528588,0.24797846
id21993,0.13868116,0.025609424,0.83570945
id15503,0.90902245,0.07821495,0.012762707
id03021,3.2358315e-05,0.99990916,5.8495967e-05
id16123,0.99995244,1.2635103e-05,3.491423e-05
id19383,0.9993087,0.0002787657,0.00041253434
id04186,0.99823725,0.00024227952,0.0015204955
id17954,0.0008637789,0.00037162434,0.99876463
id12030,0.27919045,0.004619412,0.71619016
id13020,0.95616025,0.03818637,0.005653304
id25327,0.0006516076,0.9990602,0.00028825182
id16344,0.03699939,0.3745022,0.5884984
id12303,0.02909095,0.96015,0.010759031
id15017,0.828135,0.15973099,0.012133985
id22308,0.22311306,0.10891842,0.66796845
id06536,0.010316323,0.007656149,0.98202753
id19797,0.07178542,0.8879805,0.040234096
id06332,0.45990285,0.37056994,0.1695271
id22941,0.026896788,0.016392147,0.95671105
id13547,0.00412337,0.0077469693,0.9881296
id06928,0.0025823,0.0004812378,0.99693644
id12521,0.08006186,0.8989747,0.020963382
id25716,0.90668374,0.006813107,0.08650315
id27116,2.7383393e-07,2.1284474e-07,0.9999995
id19941,0.005694696,0.99080336,0.0035019456
id05711,5.4137174e-05,0.0001819798,0.9997639
id02097,9.057135e-05,0.0026015039,0.9973079
id03563,0.00038602413,0.9993773,0.0002367707
id02295,0.32445562,0.59946537,0.076078996
id08179,0.96357715,0.0054844827,0.030938357
id05332,0.002465916,0.996192,0.0013420378
id15697,0.93561184,0.044765852,0.019622382
id17026,0.5524102,0.09373808,0.35385177
id04243,0.2740323,0.7167067,0.009261102
id13175,0.9997725,5.2095096e-05,0.00017539758
id05387,0.99185705,0.0034430283,0.0046999464
id19989,0.9252553,0.055303946,0.01944074
id25173,0.009739586,0.011179714,0.97908074
id08925,0.00018724211,0.99975294,5.9785594e-05
id03034,0.007626138,0.9752808,0.017093016
id13272,1.9923566e-05,0.9999715,8.5987185e-06
id07956,0.99362,0.0016192911,0.0047606593
id02648,0.0038271977,0.0023460262,0.9938268
id01778,0.115741454,0.0048049283,0.87945354
id12846,0.00012049489,0.00012866713,0.9997508
id19001,0.08789949,0.0036012987,0.9084992
id05763,0.54012835,0.029774832,0.43009678
id15590,4.9995168e-05,3.648941e-05,0.99991345
id04912,0.22094417,0.65600574,0.123050004
id21201,0.8648978,0.04306594,0.09203624
id13215,0.998372,0.00013043222,0.0014975222
id15612,0.0038420865,0.99420255,0.0019553609
id18501,0.0031846527,0.0025494588,0.99426585
id07223,0.37867707,0.29059774,0.33072522
id06707,0.6971452,0.13792174,0.16493315
id05238,2.248859e-05,0.9999683,9.191546e-06
id00935,0.010015927,0.046539046,0.94344497
id00110,0.043782283,0.02823453,0.92798316
id17476,0.9949661,0.0037636387,0.0012703455
id15170,0.99782443,0.00084723474,0.0013283001
id13397,0.13121152,0.13470447,0.73408395
id24283,0.94103205,0.048156913,0.01081114
id15234,0.99867177,0.0010291832,0.0002990162
id16884,0.18112242,0.6220895,0.1967881
id07831,0.1889622,0.7464862,0.064551584
id16038,0.95293,0.033663806,0.013406234
id03629,0.8973884,0.047146253,0.055465337
id21019,0.72157705,0.16984086,0.10858206
id21835,0.70241624,0.041673914,0.25590986
id04480,0.0023672301,0.9974917,0.00014097964
id20838,0.54249626,0.4389861,0.018517671
id24195,0.48928973,0.19110234,0.31960803
id05448,0.7719342,0.16485833,0.06320754
id15957,0.0614831,0.89873403,0.039782885
id19956,0.0006671936,0.00016677327,0.999166
id15104,0.005582562,0.90647125,0.08794616
id17559,0.86910826,0.050344504,0.080547154
id16839,0.22082032,0.5209097,0.2582699
id14493,0.795791,0.022718957,0.18149003
id08833,0.83858174,0.0015787754,0.15983956
id15723,0.14300779,0.066732146,0.79026014
id02716,0.9978824,0.000840821,0.0012768193
id06689,0.0015631118,0.9973143,0.0011225382
id18837,0.099404454,0.06308648,0.83750904
id04466,0.99473745,0.0044269087,0.0008356744
id00686,0.6708514,0.03521708,0.29393154
id09010,0.5035733,0.46480495,0.031621724
id23353,0.9775054,0.00549863,0.016996056
id00066,0.35508555,0.62959033,0.015324065
id15724,0.20796828,0.75212365,0.039908107
id23486,0.030153062,0.0020281118,0.9678188
id22258,0.00045137273,0.00055334944,0.99899524
id02292,0.7991117,0.10782347,0.09306476
id16356,0.23520416,0.14104326,0.6237526
id00235,0.44056824,0.085269295,0.4741625
id25522,0.09018238,0.02975451,0.8800632
id04204,0.0032194338,0.9962908,0.0004898408
id22016,0.6902278,0.051645927,0.2581262
id06480,0.0009607275,0.9983815,0.0006577937
id08718,0.017142639,0.0029063341,0.979951
id05251,7.522834e-05,0.99987805,4.6782647e-05
id03359,0.71832895,0.1919699,0.08970116
id16117,0.012519075,0.0033905655,0.9840904
id17000,0.00038631936,0.99934214,0.00027145018
id01730,0.0048107575,0.99349195,0.0016972735
id00630,0.6639195,0.28254062,0.05353983
id18175,0.002715336,0.0013527677,0.9959319
id00907,0.23290807,0.025366673,0.74172527
id18251,0.00016537064,0.99976915,6.5375454e-05
id25861,0.7771461,0.1347447,0.08810927
id00398,0.7190193,0.20977132,0.07120949
id27573,0.9989241,4.5675883e-05,0.0010301591
id10022,0.0034283733,0.99521196,0.0013595469
id15901,0.0073879785,0.0009856586,0.9916264
id00451,0.029757196,0.027767345,0.94247544
id23129,0.008230033,0.98969203,0.0020778207
id26498,0.19385478,0.71165854,0.09448673
id14741,0.9246074,0.043172784,0.032219812
id18453,0.039643977,0.011609232,0.94874674
id08309,0.9138924,0.055774875,0.030332739
id00320,0.99917763,5.000051e-05,0.0007722592
id07688,0.06481757,0.023150818,0.91203165
id01556,0.000457655,8.284734e-05,0.99945945
id00178,0.51161873,0.15287393,0.33550736
id18902,0.036748063,0.065676264,0.89757574
id27002,0.7220578,0.21556512,0.062377017
id21418,0.9999466,6.4657365e-06,4.6932386e-05
id23018,0.36208493,0.28910947,0.34880564
id07032,0.8632936,0.10749735,0.029209092
id16195,0.69807917,0.009476851,0.29244402
id11202,0.20407546,0.66295826,0.13296618
id09578,0.42797908,0.11915456,0.45286635
id26984,0.916261,0.009850785,0.07388818
id19856,0.00052398496,0.999405,7.099654e-05
id12086,0.6213814,0.0058615594,0.37275702
id12052,0.027920749,0.01199644,0.96008277
id17728,0.00016394455,0.00018195687,0.99965405
id24608,0.94830924,0.019490909,0.03219982
id21097,0.14870945,0.52495265,0.32633796
id20179,0.00049010245,0.00057859236,0.99893135
id15144,0.38289082,0.5244217,0.09268743
id00206,0.9653334,0.011956937,0.022709697
id22285,0.008831101,0.0026521157,0.9885168
id06417,0.015287793,0.9677884,0.01692382
id00215,9.904309e-05,0.99987113,2.9830868e-05
id04201,0.03611089,0.011512118,0.952377
id21771,0.938271,0.031380385,0.030348683
id12451,0.026524566,0.7862967,0.18717876
id14250,0.009289806,0.9775089,0.013201273
id03433,0.019156026,0.9705575,0.010286536
id03303,0.032589294,0.0016624709,0.96574825
id25901,0.17724253,0.6176372,0.20512024
id06945,0.92000335,0.042477675,0.037519027
id05664,0.8822465,0.10080967,0.016943816
id05741,0.9997415,8.642887e-05,0.00017215156
id10652,0.963131,0.014166819,0.022702156
id16300,0.9140752,0.05461069,0.03131404
id12319,0.102926694,0.02779333,0.8692799
id07500,0.00087827543,0.9989598,0.00016199538
id12478,0.32899994,0.096423656,0.57457644
id03076,0.05336059,0.0020773646,0.944562
id00969,0.2670332,0.65459824,0.07836859
id23636,0.041192386,0.93465084,0.024156787
id09791,0.022056509,0.5614814,0.4164621
id05680,0.001118706,0.9960716,0.0028097832
id03672,0.046262626,0.8911306,0.06260671
id04286,0.0019932296,0.99598545,0.002021277
id23883,0.0006841326,0.0012133372,0.9981026
id11914,0.28278545,0.2685806,0.44863397
id20974,8.886519e-05,0.9998485,6.26282e-05
id26125,0.046301447,0.014551011,0.9391476
id15543,0.025361367,0.004543711,0.970095
id19471,0.9964271,0.0003916778,0.003181201
id11503,0.898415,0.07815701,0.023428008
id09321,0.000642879,0.998283,0.0010741292
id25560,1.5902724e-05,2.244212e-05,0.9999616
id06726,0.25876933,0.03746685,0.7037638
id05709,0.9020968,0.0012655345,0.09663772
id09788,0.20460981,0.5863473,0.20904292
id05289,0.9998747,7.1015274e-05,5.4220473e-05
id11815,0.0010120263,0.99873656,0.00025146117
id22422,0.4810568,0.13257274,0.38637042
id25954,0.9340888,0.032665137,0.033246063
id13601,0.46860528,0.13142756,0.39996722
id05677,0.98862165,0.002947642,0.008430768
id10498,7.595081e-05,0.9999088,1.5216042e-05
id02665,0.35443124,0.53715503,0.10841371
id10114,0.0037175727,0.99316204,0.0031204456
id26314,0.9803877,0.0068308245,0.012781496
id21240,0.23818383,0.68479484,0.07702131
id15569,0.98987097,0.0064465036,0.0036825351
id25928,0.027314004,0.034214616,0.9384714
id22706,0.0025960954,0.9965328,0.00087111857
id20877,0.00022711405,0.99923575,0.0005371336
id04318,0.9377483,0.02777288,0.03447872
id18299,0.10480889,0.7105601,0.18463096
id08126,0.015199177,0.0011509494,0.98364985
id14293,0.074172035,0.0015771623,0.92425084
id12759,0.9755864,0.0069309194,0.017482588
id11983,0.86225134,0.06330256,0.074446164
id05580,0.0019040289,0.99608314,0.002012743
id25846,0.12766674,0.82080424,0.051529076
id01939,0.042522095,0.011727245,0.94575065
id26327,0.06887642,0.03207968,0.89904386
id11068,0.0024354956,0.000281271,0.9972832
id08404,0.68432117,0.21412165,0.10155712
id27189,0.86620265,0.11971011,0.014087269
id15119,0.0008117722,0.997081,0.0021071576
id26525,0.9953276,0.0020311489,0.0026412643
id03618,0.7777949,0.13465954,0.08754554
id27220,0.9990146,3.6236535e-05,0.0009491026
id18777,0.015488068,0.0057460265,0.9787659
id20213,0.88481927,0.061164666,0.054016083
id20403,0.9796189,0.007885731,0.012495269
id03777,0.14432025,0.0046397937,0.85103995
id10595,0.0073640295,0.9890394,0.0035964723
id13816,0.78997576,0.0059486367,0.20407565
id05667,0.0017933777,0.00024565443,0.9979609
id24629,0.83616215,0.059249558,0.10458825
id20398,0.12063954,0.0606508,0.8187097
id14108,0.00084154436,0.00086894457,0.9982895
id06196,0.00035049752,0.9995197,0.00012981605
id02800,0.2620777,0.5639799,0.17394239
id18732,0.0012359326,0.9977452,0.0010188576
id11915,0.0018284986,0.9965101,0.0016614631
id09739,0.89393014,0.08126307,0.024806824
id24672,0.9122899,0.075136244,0.012573809
id00414,0.0012188322,0.0064570187,0.9923241
id16307,0.966926,0.029838603,0.0032354125
id14043,0.016071996,0.0077208397,0.9762072
id00517,3.5692333e-06,3.384651e-05,0.99996257
id09744,0.9917389,0.007859997,0.00040099706
id19257,0.9370176,0.014532451,0.04844995
id15437,0.39414322,0.60118335,0.0046734125
id16352,0.0064320005,0.002852946,0.990715
id18849,0.49426132,0.021315964,0.48442268
id19434,3.82475e-06,0.9999949,1.3476704e-06
id17928,0.022775887,0.008813864,0.96841025
id16896,0.014207681,0.007429299,0.97836304
id02135,0.29559678,0.18764803,0.5167551
id15075,0.9049557,0.04486674,0.050177645
id27486,0.00063531706,0.99910295,0.00026173063
id19422,0.9897697,0.008149903,0.0020804165
id09603,0.022761354,0.9491879,0.02805089
id02133,0.14508983,0.81283486,0.042075343
id03441,0.10197016,0.010101955,0.8879279
id02398,0.00041786552,0.99952495,5.721098e-05
id05152,0.008907633,0.019227792,0.9718645
id17838,0.70548904,0.0266881,0.26782292
id25060,0.82121545,0.17296481,0.0058197747
id09998,0.016936857,0.008275271,0.97478783
id01828,0.13699515,0.6786211,0.18438372
id25377,0.45048746,0.06763566,0.48187688
id22175,0.00022004603,0.99965096,0.0001288827
id02974,0.0005307671,0.001249593,0.99821967
id26955,0.99937916,0.0004600663,0.00016077046
id21091,0.99206614,0.0032278732,0.004705988
id12802,0.9844796,0.007099405,0.008421013
id07432,0.0001654724,0.9997682,6.63849e-05
id18749,0.11633178,0.09843042,0.78523785
id15030,4.4348624e-05,0.0002310188,0.99972457
id17155,0.0033857988,0.99359447,0.0030197215
id08128,0.00057222345,0.9968659,0.0025619045
id25706,0.0001315295,0.99898845,0.00088010466
id15645,0.9790654,0.010926535,0.010008104
id04943,0.9703087,0.022530848,0.007160382
id27566,0.0021259328,0.0029728897,0.9949012
id11765,0.1743534,0.7118713,0.11377525
id13783,0.51411515,0.42434585,0.06153892
id00492,0.00084119284,0.0013448222,0.99781394
id27636,0.032039415,0.11352204,0.8544386
id04273,0.9909575,0.0063386564,0.002703824
id02537,0.52993286,0.10296003,0.36710712
id24349,0.52200395,0.46216163,0.015834425
id00023,3.7608275e-05,0.9998735,8.878288e-05
id23025,0.0067834486,0.9919145,0.0013019738
id08722,0.76532966,0.07033387,0.1643364
id02420,0.9993742,0.00029756548,0.0003282461
id10811,0.8684586,0.0222446,0.1092967
id04019,0.0013585808,0.00042517483,0.9982162
id18334,0.98361003,0.0123728635,0.004017032
id16781,0.46494442,0.42234656,0.11270908
id08773,0.5850416,0.39456844,0.020389987
id19214,0.97737813,0.005049707,0.017572138
id09589,5.9030543e-05,0.99975187,0.00018912123
id24246,0.954453,0.03223158,0.013315443
id23577,0.82725775,0.16934891,0.0033932591
id09305,0.8119255,0.0673661,0.120708406
id16460,0.5038356,0.1615643,0.33460012
id21115,0.8982258,0.08300333,0.01877093
id25996,0.55925626,0.17979611,0.26094756
id02551,0.0006176378,0.0012169911,0.9981654
id19352,0.0011378112,0.001611259,0.997251
id03806,0.24375248,0.06365842,0.6925891
id26544,0.9630937,0.005792041,0.031114204
id18761,0.96825314,0.013230607,0.01851632
id24148,0.025269013,0.97060543,0.0041255546
id16095,0.008595785,0.9763584,0.015045692
id18442,0.9044098,0.037828743,0.0577615
id22596,1.4183375e-06,1.254585e-06,0.9999974
id23002,0.0006465409,0.00028591612,0.9990676
id04797,0.99814343,0.00030366392,0.001552924
id06610,0.07416915,0.010781677,0.9150492
id16173,0.24305697,0.71010834,0.046834603
id18292,0.012646264,0.004291927,0.9830618
id27328,0.9940912,0.001507824,0.0044009285
id01695,6.016791e-05,0.9999113,2.8544902e-05
id05761,0.94135296,0.004014838,0.054632228
id16354,0.9717693,0.010177384,0.018053364
id12207,0.015481606,0.9518769,0.03264154
id05665,0.0044837445,0.00094789255,0.99456835
id01911,0.9852356,0.006532006,0.008232343
id19153,0.029030232,0.0059182537,0.96505153
id10295,0.21416406,0.4157265,0.37010938
id23038,0.27796897,0.6847346,0.037296478
id23783,0.23608309,0.7366628,0.027254002
id27879,0.6860565,0.30768153,0.0062620123
id19190,0.043471567,0.95458746,0.001941018
id05065,0.92082644,0.025876964,0.053296544
id21296,0.008200709,0.9867936,0.005005765
id13262,0.12613495,0.027924016,0.84594107
id10333,0.9597021,0.0023345123,0.03796336
id16677,0.1748392,0.6857243,0.13943656
id01392,0.122895315,0.17833343,0.6987713
id27874,0.79996455,0.1311061,0.06892938
id02294,0.0017728333,0.9964355,0.0017915845
id18298,0.0031059273,0.001083676,0.9958104
id06997,0.9378541,0.03256006,0.02958586
id05243,0.24507332,0.13626388,0.61866283
id00860,0.0063274284,0.97200656,0.021665977
id26681,0.9091992,0.08750117,0.0032996628
id06020,0.00013172113,2.508479e-05,0.9998431
id27683,0.8386414,0.10606652,0.055292048
id17655,0.0010799775,0.99845505,0.00046489204
id08817,0.022335077,0.0146103315,0.9630546
id11512,0.0026463573,0.6703821,0.3269716
id00478,0.49119347,0.04072912,0.4680774
id02116,0.9696773,0.0017552592,0.028567348
id06746,0.98255354,0.0063495436,0.011096906
id03863,0.14410952,0.75878274,0.097107746
id01802,0.25686753,0.32259572,0.42053676
id11682,0.9316149,0.021638008,0.046747014
id04033,0.0004456,0.9992482,0.00030618513
id09286,0.28131476,0.5102202,0.2084651
id12904,0.9871315,0.006460795,0.0064077084
id07420,1.8343604e-05,1.659335e-05,0.9999651
id22398,1.838175e-05,0.99997294,8.704206e-06
id00424,0.006180268,0.0004896212,0.99333006
id20960,0.9672668,0.015672667,0.017060537
id10267,0.8635422,0.024906293,0.11155146
id19330,0.5816934,0.052481327,0.3658252
id00994,0.00013034994,0.99970907,0.00016049089
id10785,0.5438031,0.34981772,0.1063791
id00955,0.021430135,0.94275856,0.035811327
id09757,0.00029432026,0.9993575,0.00034808757
id10030,0.12740844,0.035319857,0.83727163
id22952,0.037323676,0.052395854,0.9102805
id21955,1.6221149e-05,0.00014866174,0.99983513
id07674,0.7992303,0.061428897,0.13934089
id13760,0.0017311865,0.99773324,0.00053554215
id18166,0.9487097,0.0036218131,0.047668364
id23498,0.7957089,0.18156049,0.022730744
id05296,0.9954431,0.0017483744,0.0028084202
id26709,0.53499067,0.100990795,0.36401847
id02853,0.9763218,0.01868345,0.0049947356
id06800,0.42519894,0.25720465,0.3175964
id14758,0.91762006,0.07103639,0.011343637
id12356,0.9986934,0.00089521223,0.00041140054
id21492,0.78457254,0.16419466,0.05123284
id27540,0.020500548,0.0069169463,0.9725825
id07376,0.010677281,0.9715343,0.017788444
id15201,0.9813725,0.0070751663,0.011552459
id23388,0.0025823421,0.9960057,0.0014120181
id13923,0.00064099894,0.99855727,0.00080175244
id00794,0.00015199269,0.99976665,8.13597e-05
id23910,0.050449103,0.02658552,0.92296535
id02556,0.037042208,0.031642504,0.93131524
id22151,0.00017164991,0.99971205,0.00011634081
id11698,0.2661742,0.56863153,0.16519429
id11627,0.61975175,0.16345963,0.2167886
id06340,0.9983925,0.00017086598,0.0014364948
id05123,0.8880773,0.011982362,0.09994029
id26620,0.0003106378,0.00017907529,0.9995103
id04002,0.014574705,0.011681445,0.9737439
id26554,0.034355525,0.022806212,0.94283825
id18012,0.23555437,0.26750967,0.4969359
id12964,0.0057450016,0.0046229986,0.989632
id18965,0.0026526917,0.19383657,0.8035107
id19082,0.09674208,0.039632034,0.8636259
id26742,0.00058425317,0.0005137982,0.99890196
id15442,0.013405956,0.983375,0.0032189088
id16647,0.8486852,0.02010644,0.1312084
id11544,0.038862452,0.027422126,0.93371546
id20581,0.61315364,0.18489507,0.20195119
id13192,0.03716547,0.9437583,0.01907619
id15814,0.3021279,0.49417496,0.20369719
id26279,0.025370969,0.9715551,0.0030738956
id00240,0.9178373,0.041859385,0.04030339
id22836,0.98765546,0.010085813,0.0022588228
id15085,0.0160996,0.89847153,0.08542891
id17495,0.72350776,0.024773005,0.25171927
id26762,0.5632096,0.032819282,0.40397108
id13685,0.9930281,4.999543e-05,0.006921916
id16560,0.0010238464,0.9987847,0.00019147087
id17184,6.2600804e-05,0.9998946,4.2799045e-05
id21635,0.99951136,8.362099e-05,0.00040496714
id26751,0.20753323,0.67615724,0.11630952
id12351,0.7456538,0.05433971,0.20000647
id14872,0.6228555,0.25925764,0.117886834
id18372,0.5569316,0.4260574,0.017010918
id26851,0.7846859,0.10570654,0.10960747
id22659,0.03784646,0.9619007,0.0002528865
id04102,3.4783254e-05,2.0401876e-05,0.9999448
id02353,0.00032258942,0.9995757,0.00010178081
id26721,0.9957373,0.0015799208,0.0026827292
id11171,0.9015774,0.020067532,0.078355
id13562,0.4853222,0.31155485,0.20312297
id26425,0.8919096,0.027956761,0.080133595
id26394,0.11754814,0.14001387,0.742438
id22187,0.542617,0.34349656,0.11388637
id00422,0.9991536,0.00025739855,0.00058902096
id22667,4.800253e-05,0.9999399,1.2068382e-05
id00911,0.7908581,0.043996707,0.16514522
id17291,0.20668744,0.011612754,0.7816998
id01915,0.14765398,0.04885574,0.8034903
id01434,0.0202611,0.0065582152,0.97318065
id01584,0.19451813,0.063885234,0.7415967
id09266,0.99191475,0.0021158415,0.005969368
id17494,0.00072613603,0.9985511,0.00072276563
id24919,0.55034506,0.17678986,0.2728651
id21043,0.0038082798,0.0013260889,0.9948657
id17796,0.019769007,0.97363067,0.006600356
id02166,0.84251654,0.0007995887,0.15668389
id17503,0.97182673,0.00037973764,0.027793571
id21203,0.38011473,0.09501498,0.52487034
id25626,0.9999306,3.814409e-05,3.1262793e-05
id09836,0.9986369,0.0010515532,0.00031152938
id24202,0.0052580163,0.06852758,0.9262144
id27260,0.043243524,0.005767648,0.9509888
id23167,7.558214e-05,3.973259e-05,0.9998847
id10393,0.04014118,0.9443746,0.015484115
id01171,0.99174726,0.006605185,0.0016475737
id06380,0.9981342,0.0005633534,0.0013024729
id22686,0.06619461,0.0046288716,0.92917657
id26250,0.17689086,0.08219806,0.740911
id09315,0.24957645,0.6963621,0.054061525
id00886,0.026614996,0.8953035,0.078081526
id03101,0.8791853,0.08102071,0.039793994
id12367,0.31358758,0.019738717,0.6666737
id10770,0.8538677,0.04249668,0.103635654
id14949,0.036447376,0.96096635,0.002586196
id14141,0.14747973,0.8062594,0.046260927
id25417,0.40136743,0.52978545,0.06884716
id26873,0.9568785,0.008983256,0.034138303
id10818,0.020392075,0.012844407,0.9667635
id15146,0.823011,0.026747718,0.15024127
id23328,0.93328464,0.058659226,0.008056088
id16765,0.5435276,0.32417077,0.13230167
id24383,0.61933166,0.0037018007,0.37696654
id21304,0.9580303,0.02767642,0.014293393
id12551,0.039325956,0.95749456,0.0031794403
id23274,0.004560432,0.005266163,0.99017334
id08117,0.79384947,0.05081266,0.15533794
id23961,0.98909354,0.0015605044,0.009345996
id13865,0.001975916,0.9974775,0.00054661033
id22807,0.21971454,0.07058201,0.70970345
id08951,0.18544479,0.052446105,0.7621091
id18684,0.9985008,0.00086523534,0.00063393766
id25179,0.14765762,0.7371181,0.11522429
id27033,0.99048936,0.0024075352,0.0071030827
id13977,0.013010073,0.97990066,0.0070892437
id19337,2.988181e-05,0.99988365,8.6464155e-05
id25764,0.00043501917,0.9991487,0.00041625614
id16106,0.0076058675,0.014824896,0.9775693
id05468,0.012751006,0.0011825829,0.9860664
id05241,0.9992021,2.3437397e-05,0.0007745199
id10215,0.48255712,0.0109382905,0.50650454
id23457,0.005156666,0.17139804,0.8234453
id02200,0.4760142,0.28542066,0.23856513
id13714,0.14676222,0.8057333,0.047504436
id20332,2.8679658e-05,0.00011858639,0.99985266
id18573,0.017276864,0.031109286,0.9516138
id08569,0.99444264,0.0005052763,0.0050521228
id22767,0.039198235,0.93555456,0.02524719
id25390,0.07422217,0.8862336,0.039544195
id09288,0.9893706,0.0059951954,0.004634221
id12381,0.99467176,0.001681693,0.0036465297
id02895,0.01160734,0.010022235,0.9783705
id25270,0.00128924,0.00072541786,0.99798536
id14248,0.50380796,0.079190604,0.41700143
id12831,0.985587,0.00091379666,0.013499199
id18305,0.9592517,0.009601161,0.031147102
id07805,0.97668266,0.021049991,0.002267331
id14027,0.19778734,0.06704912,0.73516357
id02760,0.73178834,0.07098416,0.19722748
id24362,0.999806,3.5065543e-05,0.00015900304
id17065,0.0116610825,0.98136157,0.006977379
